formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	C16H29NO3	[M + H]+	C16H30NO3+	Fatty acids	0.746	Small peptides	0.184	Aminoacids	0.077	Lipids and lipid-like molecules	0.641	Fatty Acyls	0.517					Fatty Acyls	0.517	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carboxylic acid esters; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	284.222	691	11.514	857344662789400436	857336458698313888	857336458698313887	12840	
1	C11H11ClO8	[M + Na]+	C11H11ClNaO8+	Shikimates and Phenylpropanoids	0.650	Phenolic acids (C6-C1)	0.858	Shikimic acids and derivatives	0.587	Benzenoids	0.712	Benzene and substituted derivatives	0.623	Benzoic acids and derivatives	0.652	Hydroxybenzoic acid derivatives	0.508	Hydroxybenzoic acid derivatives	0.508	Organic compounds; Organoheterocyclic compounds; Alcohols and polyols; Benzoic acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Hydroxybenzoic acid derivatives; Organochlorides; Secondary alcohols; Benzene and substituted derivatives; Polyols; Benzenoids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	329.005	693	11.549	857344679835051925	857336458887057580	857336458887057579	12868	
1	C16H17NO	[M + H]+	C16H18NO+	Alkaloids	0.694	Pseudoalkaloids (transamidation)	0.086	Cinnamic acid amides	0.059	Benzenoids	0.999	Benzene and substituted derivatives	0.996					Benzene and substituted derivatives	0.996	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Tertiary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	240.138	695	11.578	857344649803835209	857336458941583536	857336458937389231	12947	
1	C9H12N2O6S2	[M + Na]+	C9H12N2NaO6S2+	Amino acids and Peptides	0.859	Small peptides	0.123	Cephamycins	0.078	Organic acids and derivatives	0.979	Organic sulfonic acids and derivatives	0.751	Organosulfonic acids and derivatives	0.751	Organosulfonamides	0.579	Organosulfonamides	0.579	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Thiophenes; Organic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Sulfonyls; Organosulfonamides; Aminosulfonyl compounds; Organic oxides; Heteroaromatic compounds; Hydrocarbon derivatives; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	331.002	695	11.588	857344656875431775	857336459004498100	857336459004498099	12968	
1	C11H11ClO8	[M + Na]+	C11H11ClNaO8+	Shikimates and Phenylpropanoids	0.646	Phenolic acids (C6-C1)	0.856	Shikimic acids and derivatives	0.590	Benzenoids	0.704	Benzene and substituted derivatives	0.614	Benzoic acids and derivatives	0.645	Hydroxybenzoic acid derivatives	0.503	Hydroxybenzoic acid derivatives	0.503	Organic compounds; Organoheterocyclic compounds; Alcohols and polyols; Benzoic acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Hydroxybenzoic acid derivatives; Organochlorides; Secondary alcohols; Benzene and substituted derivatives; Polyols; Benzenoids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	329.005	698	11.630	857344623962728085	857336459067412664	857336459067412663	13035	
1	C9H18Cl3O4P	[M + H]+	C9H19Cl3O4P+	Fatty acids	0.895	Glycerophospholipids	0.021	Halogenated fatty acids	0.039	Organic acids and derivatives	0.977	Organic phosphoric acids and derivatives	0.927	Phosphate esters	0.907	Alkyl phosphates	0.874	Trialkyl phosphates	0.943	Organic compounds; Organic acids and derivatives; Organohalogen compounds; Organooxygen compounds; Organic phosphoric acids and derivatives; Phosphate esters; Alkyl chlorides; Organochlorides; Alkyl halides; Alkyl phosphates; Trialkyl phosphates; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	327.008	698	11.632	857345073797638060	857336459134521532	857336459134521531	13034	
1	C17H26O5	[M + H]+	C17H27O5+	Polyketides	0.463	Monoterpenoids	0.153	Macrolide lactones	0.100	Lipids and lipid-like molecules	0.921	Fatty Acyls	0.933	Fatty acid esters	0.948			Fatty acid esters	0.948	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	311.185	699	11.647	857344658578319210	857336459197436096	857336459197436095	12987	
1	C13H26N2O	[M + H]+	C13H27N2O+	Alkaloids	0.322	Pseudoalkaloids (transamidation)	0.084	Aminoacids	0.011	Organic acids and derivatives	0.982	Organic carbonic acids and derivatives	0.984	Ureas	0.988			Ureas	0.988	Organic compounds; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic carbonic acids and derivatives; Ureas; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	227.212	699	11.649	857344758083987370	857336459256156356	857336459256156355	13066	
1	C5H8O10	[M + Na]+	C5H8NaO10+	Carbohydrates	0.595	Fatty Acids and Conjugates	0.598	Dicarboxylic acids	0.583	Organic acids and derivatives	0.995	Hydroxy acids and derivatives	0.787	Alpha hydroxy acids and derivatives	0.575			Alpha hydroxy acids and derivatives	0.575	Organic compounds; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Hydroxy acids and derivatives; Carboxylic acids; Alpha hydroxy acids and derivatives; Secondary alcohols; Carbonyl compounds; Polyols; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	251.000	700	11.660	857345390094297882	857336459377791180	857336459377791179	13095	
1	C16H35N	[M + H]+	C16H36N+	Fatty acids	0.922	Fatty acyls	0.799	Hydrocarbons	0.395	Organic nitrogen compounds	0.999	Organonitrogen compounds	0.998	Amines	0.874			Amines	0.874	Organic compounds; Organonitrogen compounds; Amines; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	242.284	701	11.677	857345387003095824	857336459436511440	857336459436511439	13109	
1	C2H4O2	[M + K]+	C2H4KO2+	Fatty acids	0.941	Fatty acyls	0.788	Fatty alcohols	0.337	Organic oxygen compounds	0.992	Organooxygen compounds	0.952	Carbonyl compounds	0.291	Aldehydes	0.139	Short-chain aldehydes	0.613	Organic compounds; Alcohols and polyols; Organooxygen compounds; Short-chain aldehydes; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	98.984	703	11.710	857345387409943313	857336459499426004	857336459499426003	13136	
1	C18H36N2O3	[M + H]+	C18H37N2O3+	Amino acids and Peptides	0.313	Small peptides	0.526	Dipeptides	0.164	Organic acids and derivatives	0.993	Carboxylic acids and derivatives	0.979	Amino acids, peptides, and analogues	0.732	Amino acids and derivatives	0.731	Alpha amino acids and derivatives	0.607	Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	329.280	704	11.742	857345394552843275	857336459553951960	857336459553951959	13192	
1	C16H29NO3	[M + H]+	C16H30NO3+	Fatty acids	0.556	Lysine alkaloids	0.104	Pyrrolidine alkaloids	0.068	Lipids and lipid-like molecules	0.682	Fatty Acyls	0.604					Fatty Acyls	0.604	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	284.222	705	11.750	857345406447889516	857336459612672220	857336459612672219	13198	
1	C18H39NO4	[M + H]+	C18H40NO4+	Fatty acids	0.998	Fatty amides	0.763	N-acyl amines	0.665	Lipids and lipid-like molecules	0.552							Lipids and lipid-like molecules	0.552	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Dialkyl ethers; Secondary alcohols; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	334.295	708	11.802	857345424256904322	857336459721724132	857336459721724131	13311	
1	C16H32O4	[M + H3N + H]+	C16H36NO4+	Fatty acids	0.990	Glycerolipids	0.637	Monoacylglycerols	0.579	Lipids and lipid-like molecules	0.841	Glycerolipids	0.708					Glycerolipids	0.708	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	306.264	708	11.803	857345558222983112	857336459776250088	857336459776250087	13307	
1	C17H26O5	[M + H]+	C17H27O5+	Polyketides	0.556	Monoterpenoids	0.234	Macrolide lactones	0.593	Lipids and lipid-like molecules	0.814	Fatty Acyls	0.824	Fatty acid esters	0.804			Fatty acid esters	0.804	Organic compounds; Lipids and lipid-like molecules; Ketones; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; Cyclic ketones; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	311.185	709	11.810	857345574308138986	857336459893690608	857336459889496303	13331	
1	C14H22O3	[M + H]+	C14H23O3+	Polyketides	0.380	Sesquiterpenoids	0.410	Macrolide lactones	0.389	Organic acids and derivatives	0.936	Carboxylic acids and derivatives	0.911	Carboxylic acid derivatives	0.854	Carboxylic acid esters	0.799	Carboxylic acid esters	0.799	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	239.164	710	11.838	857345558965374929	857336459956605172	857336459952410867	13368	
1	C15H20N2O3	[M + H]+	C15H21N2O3+	Alkaloids	0.754	Pseudoalkaloids (transamidation)	0.053	Phenylalanine-derived alkaloids	0.014	Benzenoids	0.979	Benzene and substituted derivatives	0.885	Phenylpropanes	0.884			Phenylpropanes	0.884	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Organooxygen compounds; Benzene and substituted derivatives; Benzenoids; Phenylpropanes; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	277.155	711	11.857	857345592662413329	857336460011131128	857336460011131127	13383	
1	C15H24O4	[M + H3N + H]+	C15H28NO4+	Fatty acids	0.454	Fatty esters	0.392	Macrolide lactones	0.571	Lipids and lipid-like molecules	0.778	Fatty Acyls	0.796	Fatty acid esters	0.811			Fatty acid esters	0.811	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	286.201	712	11.863	857345562358566876	857336460061462780	857336460061462779	13420	
1	C28H33NO6	[M + H]+	C28H34NO6+	Alkaloids	0.342	Tyrosine alkaloids	0.201	Phenylethylamines	0.064	Organic acids and derivatives	0.978	Carboxylic acids and derivatives	0.951	Amino acids, peptides, and analogues	0.547	Amino acids and derivatives	0.545	Amino acids and derivatives	0.545	Organic compounds; Amino acids, peptides, and analogues; Alkyl aryl ethers; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	480.238	712	11.864	857345578036875252	857336460115988736	857336460115988735	13394	
1	C9H12O2	[M + H]+	C9H13O2+	Terpenoids	0.566	Cyclic polyketides	0.288	2-pyrone derivatives	0.277	Organic acids and derivatives	0.576	Carboxylic acids and derivatives	0.516	Monocarboxylic acids and derivatives	0.503			Monocarboxylic acids and derivatives	0.503	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carbonyl compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	153.091	712	11.871	857345591659974663	857336460170514692	857336460170514691	13413	
1	C15H24O4	[M + H]+	C15H25O4+	Polyketides	0.481	Macrolides	0.264	Macrolide lactones	0.657	Lipids and lipid-like molecules	0.560	Fatty Acyls	0.566	Fatty acid esters	0.562			Fatty acid esters	0.562	Organic compounds; Lipids and lipid-like molecules; Ketones; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	269.175	713	11.890	857345596265320475	857336460225040648	857336460225040647	13419	
1	C10H20N4O2	[M + Na]+	C10H20N4NaO2+	Alkaloids	0.520	Small peptides	0.263	Imidazole alkaloids	0.198	Organoheterocyclic compounds	0.910	Azoles	0.717					Azoles	0.717	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Organooxygen compounds; Azoles; Amines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	251.146	717	11.951	857345626283954223	857336460283760908	857336460283760907	13485	
1	C17H26O5	[M + H]+	C17H27O5+	Polyketides	0.649	Fatty esters	0.142	Macrolide lactones	0.484	Lipids and lipid-like molecules	0.707	Fatty Acyls	0.738	Fatty acid esters	0.721			Fatty acid esters	0.721	Organic compounds; Lipids and lipid-like molecules; Ketones; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; Cyclic ketones; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	311.185	721	12.025	857345715719098937	857336460342481168	857336460342481167	13542	
1	C9H18AsNO8P2	[M + K]+	C9H18AsKNO8P2+	Fatty acids	0.030	Small peptides	0.007	Aminoacids	0.009	Organometallic compounds	0.993	Organometalloid compounds	0.993	Organoarsenic compounds	0.998	Pentavalent organic arsenic compounds	0.883	Pentaorganoarsanes	0.883	Organic compounds; Organic acids and derivatives; Organooxygen compounds; Organoarsenic compounds; Organic phosphonic acids and derivatives; Organometallic compounds; Organometalloid compounds; Organic salts; Organic oxides; Arsine oxides; Organic metalloid salts; Organic metal salts; Pentavalent organic arsenic compounds; Hydrocarbon derivatives; Pentaorganoarsanes; Oxygen-containing organoarsenic compounds; Organopnictogen compounds; Organic oxygen compounds; Alkylarsine oxides; Chemical entities	443.936	722	12.025	857345674526839341	857336460401201428	857336460401201427	13543	
